ESC_47	ESC_19	ESC_20	ESC_13	ESC_11	ESC_28	ESC_3	ESC_36	ESC_22	ESC_37	ESC_29	ESC_45	ESC_15	ESC_14	ESC_10	ESC_1	ESC_21	ESC_5	ESC_6	ESC_23	ESC_35	ESC_25	ESC_2	ESC_43	ESC_30	ESC_12	ESC_24	ESC_27	ESC_40	ESC_7	ESC_17	ESC_38	ESC_39	ESC_16	ESC_4	ESC_9	ESC_31	ESC_33	ESC_42	ESC_18	ESC_34	ESC_26	ESC_48	ESC_41	MEF_54	MEF_61	MEF_67	MEF_91	MEF_62	MEF_70	MEF_78	MEF_90	MEF_49	MEF_77	MEF_53	MEF_74	MEF_59	MEF_81	MEF_84	MEF_83	MEF_79	MEF_72	MEF_60	MEF_88	MEF_73	MEF_71	MEF_51	MEF_65	MEF_66	MEF_76	MEF_68	MEF_92	MEF_89	MEF_64	MEF_87	MEF_82	MEF_75	MEF_69	MEF_52	MEF_50	MEF_86	MEF_63	MEF_56	MEF_55	MEF_80	MEF_85	MEF_58	MEF_57
Poc5	12	9	0	0	0	0	0	0	0	0	0	0	0	55	2	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	18	0	13	233	0	0	0	0	5	0	0	0	0	0	0	0	0	0	57	0	0	44	18	0	0	0	0	11	0	0	0	0	4	45	0	5	78	0	0	60	0	0	90	36
Ankdd1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Polk	4	9	0	0	0	0	0	0	8	0	12	0	0	0	6	0	0	3	0	32	0	0	0	0	4	43	0	849	0	0	0	0	0	0	0	38	0	5	0	0	0	7	18	0	0	39	8	54	1	99	0	0	25	20	0	3	0	102	116	0	0	117	62	88	4	0	433	58	61	123	0	405	95	20	0	6	64	583	0	22	14	236	93	0	451	0	122	11
Col4a3bp	0	0	0	0	7	0	0	0	0	3	7	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	31	0	0	0	27	0	0	0	0	0	1	0	0	0	39	41	110	0	12	0	52	219	78	0	1	94	0	0	0	0	23	14	32	0	68	0	78	11	89	30	26	0	37	28	0	117	9	23	4	0	136	67	38	0	0	23	70
Hmgcr	88	2	3	26	22	0	0	0	28	0	1	1	3	1	67	0	0	0	0	0	88	0	0	0	0	0	0	33	0	0	0	0	0	0	5	0	2	145	0	0	229	0	0	0	185	72	283	119	0	0	10	479	100	233	0	31	34	315	0	12	0	270	133	209	10	25	174	70	0	110	3	53	65	247	479	72	45	68	54	0	184	244	0	115	0	4	19	0
Gcnt4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	23	31	0	0	0	0	0	86	4	0	0	387	73	0	0	19	0	0	0	0	0	0	42
Fam169a	0	0	15	0	0	0	50	0	0	0	18	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nsa2	153	49	75	35	13	0	65	1	43	0	0	124	45	37	193	17	154	92	5	74	0	269	0	24	4	153	48	278	19	9	32	88	24	0	15	18	85	16	6	0	57	91	32	65	149	431	94	55	178	141	277	308	156	279	0	13	107	338	241	36	39	278	122	41	133	178	371	180	16	247	295	235	186	263	254	75	138	422	25	37	0	322	248	85	2	4	73	221
Gfm2	75	0	30	0	0	0	0	0	53	0	0	0	0	0	0	0	26	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	5	2	85	0	0	0	54	22	0	0	0	4	14	0	0	0	11	3	0	24	0	0	0	0	0	0	0	23	0	23	19	0	0	0	43	0	58	12	30	0	0	28	0
Hexb	19	1	0	0	7	0	0	0	5	0	0	22	0	0	4	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	4	0	0	0	0	0	23	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	25	0	0	0	204	4	6	0	0	0	0	0	0	5	0	32	21	0	0	19	0
Enc1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	35	0	90	2	19	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	10	0	0	6	79	55	227	55	0	17	51	57	51	17	0	0	16	41	75	68	0	0	56	27	0	15	87	166	1	306	17	103	65	42	105	15	152	97	73	24	1	0	97	0	0	1	350	13
Gm2373	8	18	0	0	0	24	0	12	103	0	10	9	56	64	68	0	271	5	0	0	23	16	2	0	0	149	427	95	0	0	0	138	5	265	0	31	18	1209	0	76	1	112	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0
Gm8756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm26619	0	0	4	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
Arhgef28	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	80	24	0	1	22	27	0	15	3	0	3	7	0	40	0	0	0	7	0	0	1	27	11	0	18	0	9	16	26	260	0	9	54	0	0	71	10	87	2	0	0	0	31
Utp15	3	19	0	0	0	0	0	0	99	0	0	0	0	0	0	7	46	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	50	0	0	0	0	0	82	32	0	0	1	0	0	0	0	0	0	0	0	0	83	6	0	0	0	0	50	22	0	0	0	18	0	0	0	0	0	0	0	0	0	36	82
Ankra2	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	12	56	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	16	0	0	0	0	0	0	0	40	0	90	1	3	10	178	0	0	0	27	0	0	3	0	0	0	0	0	17	4	0	12	0	7	0	8	0	75	22	0	0	193	6	40	0	131	0	7	0	0	0	123
Btf3	52	9	14	17	1	9	0	63	31	9	40	0	0	0	31	0	13	4	14	53	38	86	8	0	3	66	0	17	37	27	16	0	0	0	6	0	30	50	0	0	8	25	5	93	338	448	214	192	13	153	155	485	173	167	27	46	162	391	284	133	190	248	269	495	66	326	537	354	59	563	214	165	181	311	513	98	192	360	167	41	130	364	38	203	21	55	1093	196
Gm9828	39	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	66	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	44	0	1	0	0	338	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Foxd1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	1	0	0	0	0	0	164	121	13	0	1	375	1	0	23	0	0	86
Fcho2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	44	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	59	118	3	0	0	5	0	99	241	42	0	43	0	1	22	30	0	40	17	43	67	28	6	62	12	105	57	32	0	24	17	0	103	64	29	7	62	77	20	61	0	0	175	0
Tnpo1	13	0	15	0	56	12	0	0	45	0	13	1	0	0	5	0	121	0	21	7	48	0	0	6	0	0	0	25	0	7	0	2	0	0	5	0	15	0	0	0	18	24	0	65	67	699	625	56	6	73	39	296	141	623	105	43	79	50	18	0	47	393	131	0	60	58	211	16	68	109	27	111	379	75	57	0	153	132	10	71	83	118	199	6	30	0	318	98
Gm5453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	3	0	0	0	0	0	0	0	17	0
Ptcd2	9	0	72	0	0	0	0	8	1	0	0	32	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	14	0	0	0	0	0	0	0	27	6	0	0	0	24	55	0	0	0	6	29	9	1	0	0	17	0	0	33	1	0	10	0	0	115	0
Mrps27	0	0	0	0	0	0	0	34	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	1	0	0	0	11	71	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4	0	0	0	2	2	0	0	0	0	27	0	20	0	0	0	25	0	0	0	0	0	0	0	0	21	0
6430562O15Rik	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0
Map1b	0	0	0	0	1	18	0	0	89	0	19	0	0	320	16	0	87	31	0	37	6	0	2	0	0	0	0	57	0	0	4	8	0	0	24	0	17	5	4	4	0	12	0	6	280	428	92	570	111	241	0	25	365	106	49	151	236	256	173	366	26	100	107	109	28	209	86	169	30	241	283	221	0	559	596	0	141	107	109	66	1	113	249	145	0	93	246	125
Gm26559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	66	0
Mccc2	0	0	0	0	19	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	13	23	0	0	21	0	0	0	21	0	0	0	57	0	6	0	0	25	0
Bdp1	0	5	114	0	0	0	0	0	4	0	1	0	0	0	0	0	16	5	0	0	1	37	0	0	0	30	14	1	0	0	0	0	59	0	11	0	0	35	6	0	2	1	0	0	1	15	29	0	0	42	1	0	204	35	74	0	228	2	0	84	0	274	2	56	0	17	65	47	0	78	198	23	0	78	15	14	0	111	13	70	0	88	160	53	10	0	160	49
Serf1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	3	13	27	0	27	0	21	0	8	0	5	0	0	0	6	0	23	7	29	0	30	0	19	4	46	0	0	6	29	0	0	34	32	0	51	0	0	34	126
Smn1	21	0	0	0	0	0	0	0	11	39	0	0	0	0	7	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	2	26	0	0	3	0	0	39	0	0	0	0	0	7	0	0	24	0	0	0	0	55	26	0	0	27	5	0	0	0	0	0	23	0	13	12	8	1	0	160	48	0	0	23	113	0	75	34	0	0	0	0	0	0	0	0	3	0
Naip2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Naip5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	16	0	32	0	0	0	0	0	0	0	0	0	0	1	0	0
Gtf2h2	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	24	0	0	12	0	0	0	1	0	3	0	56	0	0	0	0	0
Rad17	0	38	0	0	134	0	0	0	775	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	1	0	0	0	0	0	5	9	0	58	0	0	91	0	0	65	0	0	0	0	23	0	2	0	74	0	0	0	96	0	0	0	82	0	20	19	0	0	0	20	0	0	0	0	29	0	190	0	24	16	3
Taf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	11	0	2	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	34	14	0	28	0	0	33	0	66	0	0	30	0	30	33	0	0	71	0	12	18	0
Taf9.1	6	0	3	32	25	0	0	1	8	0	0	0	0	8	11	0	14	1	4	0	0	22	0	0	11	0	0	20	0	5	0	0	35	25	7	0	0	0	0	0	20	0	0	1	35	185	37	0	5	0	0	11	227	0	0	17	376	39	17	0	0	505	117	150	75	0	204	0	7	319	0	68	138	20	92	959	9	112	24	36	316	0	0	1	0	67	390	109
Ccdc125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
Cdk7	70	15	0	0	5	0	0	0	26	43	14	0	0	0	0	11	0	0	0	21	0	111	0	0	0	0	0	0	0	0	0	0	0	0	2	0	54	1	0	0	0	0	0	0	128	214	13	57	5	66	0	132	19	163	0	10	20	125	0	0	0	154	7	54	94	77	152	46	0	84	69	74	0	15	0	0	23	0	93	19	16	105	287	12	0	0	0	20
Mrps36	4	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	9	19	0	0	0	0	0	0	0	12	0	102	20	0	0	38	35	0	0	4	2	0	0	0	0	0	0	2	0	0	1	0	1	4	3	66	0	0	0	0	3	13	0	0	0	0	10	0	0	0	11	17
Cenph	0	0	2	0	7	0	0	0	19	13	0	0	0	0	0	0	0	0	0	0	45	90	0	7	0	0	25	0	22	0	0	6	0	0	0	0	0	42	31	0	0	3	0	6	0	29	0	0	0	0	7	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	38	5	0	0	0	0	46	0	0	1	0	3	0	42	1	0	0	0	0	0	76	0
Gm16335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0
Ccnb1	344	11	14	0	169	0	285	0	2	0	47	0	1	0	12	0	89	70	0	62	7	0	0	0	1	94	31	26	0	0	0	191	5	0	6	0	54	135	0	0	50	0	8	1	0	81	0	0	0	0	0	3	1	1	0	2	1	6	2	0	0	4	0	0	4	0	633	0	14	6	4	12	418	177	0	0	0	10	34	141	1	2	0	0	33	0	227	1
Slc30a5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	49	0	91	1	62	0	131	0	128	20	0	17	0	8	58	43	6	0	20	6	0	0	64	11	24	0	0	17	44	0	11	0	26	0	182	28	21	0	0	62	0
Pik3r1	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	1	0	0	9	0	0	9	0	1	0	1	0	0	4	0	0	114	585	82	78	18	21	292	219	167	64	0	0	9	0	0	0	0	0	8	0	0	0	10	79	18	78	0	0	6	118	40	0	78	47	37	0	11	100	122	16	28	39	101	54
Cd180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mast4	42	0	0	0	8	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	9	0	0	3	0	0	41	0	0	0	0	0	0	99	281	57	116	0	11	37	164	74	5	0	12	0	7	12	0	28	0	51	0	9	5	46	77	3	0	0	14	83	124	28	0	36	86	67	23	0	302	225	0	0	0	110	0
Gm6211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	2	0	1	0	1	0	0	2	12	0	0	0	3	6	0	0	0	10	0	0	0	0	0	0	0	5	10	0	0	4	0	0	0	0	3	0	0	26	30	0	0	29	0
Gm16416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Srek1	0	3	36	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	0	33	0	0	0	1	0	0	0	0	0	2	0	0	3	0	13	0	28	29	4	26	0	0	0	0	5	6	416	0	0	14	69	21	7	29	5	1	18	0	21	38	29	404	86	62	1	40	0	33	0	24	0	50	40	0	0	125	0
Erbb2ip	0	0	0	0	0	3	0	0	2	0	9	0	0	0	8	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	14	21	50	75	34	0	10	0	141	184	90	0	17	53	135	0	69	21	101	97	56	39	9	116	312	2	59	95	83	0	16	104	0	229	671	14	13	14	28	648	55	0	22	113	1410
Nln	0	0	0	7	0	0	0	13	4	0	0	0	0	0	0	0	30	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	112	0	35	0	0	0	0	0	28	16	0	2	2	0	0	7	0	11	4	0	0	0	0	0	24	174	0	138	0	27	28	55	0	47	8	0	11	117	55	0	38	68	0	0	0	114	28	0	0	0	156	48
Sgtb	44	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	2	54	56	0	0	0	0	0	0	0	0	0	21	10	0	0	8	22	0	0	1	0	0	146	0	0	0	107	142	28	0	0	0	0
Trappc13	0	0	39	0	1	0	0	0	1	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	12	49	35	116	0	6	0	16	6	2	28	12	33	62	0	40	45	105	0	22	73	0	9	170	0	177	171	1	1	0	9	6	5	0	79	83	60	3	2	0	19	84
Trim23	27	0	1	0	0	0	0	0	4	0	0	24	171	0	0	0	0	0	0	0	0	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	1	0	0	0	0	0	10	25	0	55	0	0	27	90	0	0	0	176	0	2	0	2	1	49	10	1	0	8	0	1	0	24	148	1	0	10	0	55	0	0	0	0	0	13
Ppwd1	0	22	1	0	39	0	0	0	0	0	0	0	1	0	0	40	0	11	0	15	0	0	0	6	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	81	0	0	20	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	27	0	0	0	0	0	79	0	0	0	44	0	0	1	0	24	13	0	0	0	95	7
Cenpk	0	0	62	0	0	0	0	46	27	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	14
Adamts6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	28	2	0	0	0	0	0	0	45	9	0	55	0	0	0	0	33	0	22	0	1	0	0	53	4	0	15	9	0	0	0	0	0	27	42	51	27	0	0	0	0
Cwc27	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	26	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	11	0	0	0	0	4	20	0	20	0	10	21	0	0	0	0	0
2610204G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	141	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	1	0	36	9	10	0	0	0	0	0	0	0	14	41	0	0	0	0
Srek1ip1	0	0	0	0	0	0	0	0	5	0	2	0	0	0	6	4	0	0	0	2	0	27	0	0	0	0	0	56	0	0	8	0	44	0	0	0	1	7	0	0	0	0	0	34	35	0	107	27	12	12	48	107	78	3	86	5	36	64	16	0	17	74	0	0	0	0	30	49	4	112	66	0	26	58	0	0	2	8	0	42	0	58	29	59	0	1	8	7
Rgs7bp	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ipo11	0	0	57	0	0	3	0	0	97	0	0	0	0	0	0	0	5	24	0	45	0	0	0	0	0	3	26	0	0	0	0	0	0	0	7	0	116	2	0	1	0	0	7	7	0	202	0	0	0	0	0	0	6	5	0	144	0	155	0	0	0	0	0	7	0	20	7	1	0	0	114	19	55	2	0	0	23	8	0	0	3	30	13	0	168	0	493	293
Lrrc70	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0
Dimt1	0	39	0	0	0	0	6	0	0	0	0	0	0	0	0	0	79	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	3	0	0	0	38	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	50	0	0	0	0	14	0	0	59	0	0	0	22	43	0	0	4	0	0	95	0	10	0	0	0	25	0
Kif2a	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	64	0	0	2	0	5	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	40	0	0	23	15	215	48	116	47	42	20	103	250	18	0	44	159	32	0	0	21	56	0	1	38	0	91	145	48	145	42	65	7	15	36	0	1	0	42	11	0	157	5	0	168	76	36	18
Apoo-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zswim6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	35	0	0	1	13	0	0	0	23	9	242	44	0	0	22	32	0	0	0	0	212	0	9	41	0	143	0	0	166	132	26	46	1	57	105	2	0	152	13	0	3	134	28	0	0	65	183	32	0	0	21	0
Gm22118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smim15	4	0	0	0	0	0	0	0	4	0	0	1	0	0	14	0	187	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	16	111	411	81	17	0	0	67	45	173	119	31	13	96	94	0	79	1	71	51	71	0	33	71	77	23	21	43	75	100	121	104	0	77	235	0	15	4	146	64	20	0	55	225	199
Ndufaf2	6	0	13	10	39	0	0	0	1	0	0	0	0	58	9	0	0	0	1	20	8	3	0	0	0	0	0	3	0	2	0	5	0	0	0	0	0	48	0	0	0	0	0	0	1	2	19	0	0	0	0	10	49	31	0	0	20	24	17	2	0	4	0	21	0	6	85	0	4	143	42	6	14	56	37	0	16	53	0	0	0	30	90	14	0	0	30	47
Ercc8	0	0	0	0	0	0	9	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	45	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	26	13	0	0	0	0
